7740,360,READ,2526592,192
7741,360,READ,2538880,192
7742,360,READ,2551168,192
7743,360,READ,2563456,192
7744,360,READ,2575744,192
7745,360,READ,2588032,192
7746,360,READ,2600320,192
7747,360,READ,2612608,192
7748,360,READ,2624896,192
7749,360,READ,2637184,192
7750,360,READ,2649472,192
7751,360,READ,2661760,192
7752,360,READ,2674048,192
7753,47630,READ,4244352,192
7754,760,READ,4256640,192
7755,760,READ,4268928,192
7756,2360,READ,4281216,192
7757,760,READ,4293504,192
7758,3160,READ,4305792,192
7759,1560,READ,4318080,192
7760,3960,READ,4330368,192
7761,2360,READ,4342656,192
7762,760,READ,4354944,192
7763,3160,READ,4367232,192
7764,1560,READ,4379520,192
7765,3960,READ,4391808,192
7766,2360,READ,4404096,192
7767,760,READ,4416384,192
7768,3160,READ,4428672,192
7769,1560,READ,4440960,192
7770,3960,READ,4453248,192
7771,2360,READ,4465536,192
7772,760,READ,4477824,192
7773,3160,READ,4490112,192
7774,1560,READ,4502400,192
7775,3960,READ,4514688,192
7776,2360,READ,4526976,192
7777,760,READ,4539264,192
7778,3160,READ,4551552,192
7779,1560,READ,4563840,192
7780,3960,READ,4576128,192
7781,2360,READ,4588416,192
7782,760,READ,4600704,192
7783,3160,READ,4612992,192
7784,1560,READ,4625280,192
7785,3960,READ,4637568,192
7786,2360,READ,4649856,192
7787,760,READ,4662144,192
7788,3160,READ,4674432,192
7789,1560,READ,4686720,192
7790,3960,READ,4699008,192
7791,2360,READ,4711296,192
7792,760,READ,4723584,192
7793,3160,READ,4735872,192
7794,1560,READ,4748160,192
7795,3960,READ,4760448,192
7796,2360,READ,4772736,192
7797,760,READ,4785024,192
7798,3160,READ,4797312,192
7799,1560,READ,4809600,192
7800,3960,READ,4821888,192
7801,2360,READ,4834176,192
7802,760,READ,4846464,192
7803,3160,READ,4858752,192
7804,1560,READ,4871040,192
7805,3960,READ,4883328,192
7806,2360,READ,4895616,192
7807,760,READ,4907904,192
7808,3160,READ,4920192,192
7809,1560,READ,4932480,192
7810,3960,READ,4944768,192
7811,2360,READ,4957056,192
7812,760,READ,4969344,192
7813,3160,READ,4981632,192
7814,1560,READ,4993920,192
7815,3960,READ,5006208,192
7816,2360,READ,5018496,192
7817,760,READ,5030784,192
7818,3160,READ,5043072,192
7819,1560,READ,5055360,192
7820,3960,READ,5067648,192
7821,2360,READ,5079936,192
7822,760,READ,5092224,192
7823,3160,READ,5104512,192
7824,1560,READ,5116800,192
7825,3960,READ,5129088,192
7826,2360,READ,5141376,192
7827,760,READ,5153664,192
7828,3160,READ,5165952,192
7829,180,READ,5996800,192
7830,760,READ,6009088,192
7831,760,READ,6021376,192
7832,360,READ,6033664,192
7833,360,READ,6045952,192
7834,360,READ,6058240,192
7835,360,READ,6070528,192
7836,360,READ,6082816,192
7837,360,READ,6095104,192
7838,360,READ,6107392,192
7839,360,READ,6119680,192
7840,360,READ,6131968,192
7841,360,READ,6144256,192
7842,360,READ,6156544,192
7843,360,READ,6168832,192
7844,360,READ,6181120,192
7845,360,READ,6193408,192
7846,360,READ,6205696,192
7847,360,READ,6217984,192
7848,360,READ,6230272,192
7849,360,READ,6242560,192
7850,360,READ,6254848,192
7851,360,READ,6267136,192
7852,360,READ,6279424,192
7853,360,READ,6291712,192
7854,360,READ,6304000,192
7855,360,READ,6316288,192
7856,360,READ,6328576,192
7857,360,READ,6340864,192
7858,360,READ,6353152,192
7859,360,READ,6365440,192
7860,360,READ,6377728,192
7861,360,READ,6390016,192
7862,360,READ,6402304,192
7863,360,READ,6414592,192
7864,360,READ,6426880,192
7865,360,READ,6439168,192
7866,360,READ,6451456,192
7867,360,READ,6463744,192
7868,360,READ,6476032,192
7869,360,READ,6488320,192
7870,360,READ,6500608,192
7871,360,READ,6512896,192
7872,360,READ,6525184,192
7873,360,READ,6537472,192
7874,360,READ,6549760,192
7875,360,READ,6562048,192
7876,360,READ,6574336,192
7877,360,READ,6586624,192
7878,360,READ,6598912,192
7879,360,READ,6611200,192
7880,360,READ,6623488,192
7881,360,READ,6635776,192
7882,360,READ,6648064,192
7883,360,READ,6660352,192
7884,360,READ,6672640,192
7885,360,READ,6684928,192
7886,360,READ,6697216,192
7887,360,READ,6709504,192
7888,360,READ,6721792,192
7889,360,READ,6734080,192
7890,360,READ,6746368,192
7891,360,READ,6758656,192
7892,360,READ,6770944,192
7893,360,READ,6783232,192
7894,360,READ,6795520,192
7895,360,READ,6807808,192
7896,360,READ,6820096,192
7897,360,READ,6832384,192
7898,360,READ,6844672,192
7899,360,READ,6856960,192
7900,360,READ,6869248,192
7901,360,READ,6881536,192
7902,360,READ,6893824,192
7903,360,READ,6906112,192
7904,360,READ,6918400,192
7905,47630,READ,8488704,192
7906,760,READ,8500992,192
7907,760,READ,8513280,192
7908,2360,READ,8525568,192
7909,760,READ,8537856,192
7910,3160,READ,8550144,192
7911,1560,READ,8562432,192
7912,3960,READ,8574720,192
7913,2360,READ,8587008,192
7914,760,READ,8599296,192
7915,3160,READ,8611584,192
7916,1560,READ,8623872,192
7917,3960,READ,8636160,192
7918,2360,READ,8648448,192
7919,760,READ,8660736,192
7920,3160,READ,8673024,192
7921,1560,READ,8685312,192
7922,3960,READ,8697600,192
7923,2360,READ,8709888,192
7924,760,READ,8722176,192
7925,3160,READ,8734464,192
7926,1560,READ,8746752,192
7927,3960,READ,8759040,192
7928,2360,READ,8771328,192
7929,760,READ,8783616,192
7930,3160,READ,8795904,192
7931,1560,READ,8808192,192
7932,3960,READ,8820480,192
7933,2360,READ,8832768,192
7934,760,READ,8845056,192
7935,3160,READ,8857344,192
7936,1560,READ,8869632,192
7937,3960,READ,8881920,192
7938,2360,READ,8894208,192
7939,760,READ,8906496,192
7940,3160,READ,8918784,192
7941,1560,READ,8931072,192
7942,3960,READ,8943360,192
7943,2360,READ,8955648,192
7944,760,READ,8967936,192
7945,3160,READ,8980224,192
7946,1560,READ,8992512,192
7947,3960,READ,9004800,192
7948,2360,READ,9017088,192
7949,760,READ,9029376,192
7950,3160,READ,9041664,192
7951,1560,READ,9053952,192
7952,3960,READ,9066240,192
7953,2360,READ,9078528,192
7954,760,READ,9090816,192
7955,3160,READ,9103104,192
7956,1560,READ,9115392,192
7957,3960,READ,9127680,192
7958,2360,READ,9139968,192
7959,760,READ,9152256,192
7960,3160,READ,9164544,192
7961,1560,READ,9176832,192
7962,3960,READ,9189120,192
7963,2360,READ,9201408,192
7964,760,READ,9213696,192
7965,3160,READ,9225984,192
7966,1560,READ,9238272,192
7967,3960,READ,9250560,192
7968,2360,READ,9262848,192
7969,760,READ,9275136,192
7970,3160,READ,9287424,192
7971,1560,READ,9299712,192
7972,3960,READ,9312000,192
7973,2360,READ,9324288,192
7974,760,READ,9336576,192
7975,3160,READ,9348864,192
7976,1560,READ,9361152,192
7977,3960,READ,9373440,192
7978,2360,READ,9385728,192
7979,760,READ,9398016,192
7980,3160,READ,9410304,192
7981,180,READ,10241152,192
7982,760,READ,10253440,192
7983,760,READ,10265728,192
7984,360,READ,10278016,192
7985,360,READ,10290304,192
7986,360,READ,10302592,192
7987,360,READ,10314880,192
7988,360,READ,10327168,192
7989,360,READ,10339456,192
7990,360,READ,10351744,192
7991,360,READ,10364032,192
7992,360,READ,10376320,192
7993,360,READ,10388608,192
7994,360,READ,10400896,192
7995,360,READ,10413184,192
7996,360,READ,10425472,192
7997,360,READ,10437760,192
7998,360,READ,10450048,192
7999,360,READ,10462336,192
8000,360,READ,10474624,192
8001,360,READ,10486912,192
8002,360,READ,10499200,192
8003,360,READ,10511488,192
8004,360,READ,10523776,192
8005,360,READ,10536064,192
8006,360,READ,10548352,192
8007,360,READ,10560640,192
8008,360,READ,10572928,192
8009,360,READ,10585216,192
8010,360,READ,10597504,192
8011,360,READ,10609792,192
8012,360,READ,10622080,192
8013,360,READ,10634368,192
8014,360,READ,10646656,192
8015,360,READ,10658944,192
8016,360,READ,10671232,192
8017,360,READ,10683520,192
8018,360,READ,10695808,192
8019,360,READ,10708096,192
8020,360,READ,10720384,192
8021,360,READ,10732672,192
8022,360,READ,10744960,192
8023,360,READ,10757248,192
8024,360,READ,10769536,192
8025,360,READ,10781824,192
8026,360,READ,10794112,192
8027,360,READ,10806400,192
8028,360,READ,10818688,192
8029,360,READ,10830976,192
8030,360,READ,10843264,192
8031,360,READ,10855552,192
8032,360,READ,10867840,192
8033,360,READ,10880128,192
8034,360,READ,10892416,192
8035,360,READ,10904704,192
8036,360,READ,10916992,192
8037,360,READ,10929280,192
8038,360,READ,10941568,192
8039,360,READ,10953856,192
8040,360,READ,10966144,192
8041,360,READ,10978432,192
8042,360,READ,10990720,192
8043,360,READ,11003008,192
8044,360,READ,11015296,192
8045,360,READ,11027584,192
8046,360,READ,11039872,192
8047,360,READ,11052160,192
8048,360,READ,11064448,192
8049,360,READ,11076736,192
8050,360,READ,11089024,192
8051,360,READ,11101312,192
8052,360,READ,11113600,192
8053,360,READ,11125888,192
8054,360,READ,11138176,192
8055,360,READ,11150464,192
8056,360,READ,11162752,192
8057,47630,READ,12733056,192
8058,760,READ,12745344,192
8059,760,READ,12757632,192
8060,2360,READ,12769920,192
8061,760,READ,12782208,192
8062,3160,READ,12794496,192
8063,1560,READ,12806784,192
8064,3960,READ,12819072,192
8065,2360,READ,12831360,192
8066,760,READ,12843648,192
8067,3160,READ,12855936,192
8068,1560,READ,12868224,192
8069,3960,READ,12880512,192
8070,2360,READ,12892800,192
8071,760,READ,12905088,192
8072,3160,READ,12917376,192
8073,1560,READ,12929664,192
8074,3960,READ,12941952,192
8075,2360,READ,12954240,192
8076,760,READ,12966528,192
8077,3160,READ,12978816,192
8078,1560,READ,12991104,192
8079,3960,READ,13003392,192
8080,2360,READ,13015680,192
8081,760,READ,13027968,192
8082,3160,READ,13040256,192
8083,1560,READ,13052544,192
8084,3960,READ,13064832,192
8085,2360,READ,13077120,192
8086,760,READ,13089408,192
8087,3160,READ,13101696,192
8088,1560,READ,13113984,192
8089,3960,READ,13126272,192
8090,2360,READ,13138560,192
8091,760,READ,13150848,192
8092,3160,READ,13163136,192
8093,1560,READ,13175424,192
8094,3960,READ,13187712,192
8095,2360,READ,13200000,192
8096,760,READ,13212288,192
8097,3160,READ,13224576,192
8098,1560,READ,13236864,192
8099,3960,READ,13249152,192
8100,2360,READ,13261440,192
8101,760,READ,13273728,192
8102,3160,READ,13286016,192
8103,1560,READ,13298304,192
8104,3960,READ,13310592,192
8105,2360,READ,13322880,192
8106,760,READ,13335168,192
8107,3160,READ,13347456,192
8108,1560,READ,13359744,192
8109,3960,READ,13372032,192
8110,2360,READ,13384320,192
8111,760,READ,13396608,192
8112,3160,READ,13408896,192
8113,1560,READ,13421184,192
8114,3960,READ,13433472,192
8115,2360,READ,13445760,192
8116,760,READ,13458048,192
8117,3160,READ,13470336,192
8118,1560,READ,13482624,192
8119,3960,READ,13494912,192
8120,2360,READ,13507200,192
8121,760,READ,13519488,192
8122,3160,READ,13531776,192
8123,1560,READ,13544064,192
8124,3960,READ,13556352,192
8125,2360,READ,13568640,192
8126,760,READ,13580928,192
8127,3160,READ,13593216,192
8128,1560,READ,13605504,192
8129,3960,READ,13617792,192
8130,2360,READ,13630080,192
8131,760,READ,13642368,192
8132,3160,READ,13654656,192
8133,180,READ,14485504,192
8134,760,READ,14497792,192
8135,760,READ,14510080,192
8136,360,READ,14522368,192
8137,360,READ,14534656,192
8138,360,READ,14546944,192
8139,360,READ,14559232,192
8140,360,READ,14571520,192
8141,360,READ,14583808,192
8142,360,READ,14596096,192
8143,360,READ,14608384,192
8144,360,READ,14620672,192
8145,360,READ,14632960,192
8146,360,READ,14645248,192
8147,360,READ,14657536,192
8148,360,READ,14669824,192
8149,360,READ,14682112,192
8150,360,READ,14694400,192
8151,360,READ,14706688,192
8152,360,READ,14718976,192
8153,360,READ,14731264,192
8154,360,READ,14743552,192
8155,360,READ,14755840,192
8156,360,READ,14768128,192
8157,360,READ,14780416,192
8158,360,READ,14792704,192
8159,360,READ,14804992,192
8160,360,READ,14817280,192
8161,360,READ,14829568,192
8162,360,READ,14841856,192
8163,360,READ,14854144,192
8164,360,READ,14866432,192
8165,360,READ,14878720,192
8166,360,READ,14891008,192
8167,360,READ,14903296,192
8168,360,READ,14915584,192
8169,360,READ,14927872,192
8170,360,READ,14940160,192
8171,360,READ,14952448,192
8172,360,READ,14964736,192
8173,360,READ,14977024,192
8174,360,READ,14989312,192
8175,360,READ,15001600,192
8176,360,READ,15013888,192
8177,360,READ,15026176,192
8178,360,READ,15038464,192
8179,360,READ,15050752,192
8180,360,READ,15063040,192
8181,360,READ,15075328,192
8182,360,READ,15087616,192
8183,360,READ,15099904,192
8184,360,READ,15112192,192
8185,360,READ,15124480,192
8186,360,READ,15136768,192
8187,360,READ,15149056,192
8188,360,READ,15161344,192
8189,360,READ,15173632,192
8190,360,READ,15185920,192
8191,360,READ,15198208,192
8192,360,READ,15210496,192
8193,360,READ,15222784,192
8194,360,READ,15235072,192
8195,360,READ,15247360,192
8196,360,READ,15259648,192
8197,360,READ,15271936,192
8198,360,READ,15284224,192
8199,360,READ,15296512,192
8200,360,READ,15308800,192
8201,360,READ,15321088,192
8202,360,READ,15333376,192
8203,360,READ,15345664,192
8204,360,READ,15357952,192
8205,360,READ,15370240,192
8206,360,READ,15382528,192
8207,360,READ,15394816,192
8208,360,READ,15407104,192
8209,47630,READ,0,192
8210,760,READ,12288,192
8211,760,READ,24576,192
8212,2360,READ,36864,192
8213,760,READ,49152,192
8214,3160,READ,61440,192
8215,1560,READ,73728,192
8216,3960,READ,86016,192
8217,2360,READ,98304,192
8218,760,READ,110592,192
8219,3160,READ,122880,192
8220,1560,READ,135168,192
8221,3960,READ,147456,192
8222,2360,READ,159744,192
8223,760,READ,172032,192
8224,3160,READ,184320,192
8225,1560,READ,196608,192
8226,3960,READ,208896,192
8227,2360,READ,221184,192
8228,760,READ,233472,192
8229,3160,READ,245760,192
8230,1560,READ,258048,192
8231,3960,READ,270336,192
8232,2360,READ,282624,192
8233,760,READ,294912,192
8234,3160,READ,307200,192
8235,1560,READ,319488,192
8236,3960,READ,331776,192
8237,2360,READ,344064,192
8238,760,READ,356352,192
8239,3160,READ,368640,192
8240,1560,READ,380928,192
8241,3960,READ,393216,192
8242,2360,READ,405504,192
8243,760,READ,417792,192
8244,3160,READ,430080,192
8245,1560,READ,442368,192
8246,3960,READ,454656,192
8247,2360,READ,466944,192
8248,760,READ,479232,192
8249,3160,READ,491520,192
8250,1560,READ,503808,192
8251,3960,READ,516096,192
8252,2360,READ,528384,192
8253,760,READ,540672,192
8254,3160,READ,552960,192
8255,1560,READ,565248,192
8256,3960,READ,577536,192
8257,2360,READ,589824,192
8258,760,READ,602112,192
8259,3160,READ,614400,192
8260,1560,READ,626688,192
8261,3960,READ,638976,192
8262,2360,READ,651264,192
8263,760,READ,663552,192
8264,3160,READ,675840,192
8265,1560,READ,688128,192
8266,3960,READ,700416,192
8267,2360,READ,712704,192
8268,760,READ,724992,192
8269,3160,READ,737280,192
8270,1560,READ,749568,192
8271,3960,READ,761856,192
8272,2360,READ,774144,192
8273,760,READ,786432,192
8274,3160,READ,798720,192
8275,1560,READ,811008,192
8276,3960,READ,823296,192
8277,2360,READ,835584,192
8278,760,READ,847872,192
8279,3160,READ,860160,192
8280,1560,READ,872448,192
8281,3960,READ,884736,192
8282,2360,READ,897024,192
8283,760,READ,909312,192
8284,3160,READ,921600,192
8285,180,READ,1752448,192
8286,760,READ,1764736,192
8287,760,READ,1777024,192
8288,360,READ,1789312,192
8289,360,READ,1801600,192
8290,360,READ,1813888,192
8291,360,READ,1826176,192
8292,360,READ,1838464,192
8293,360,READ,1850752,192
8294,360,READ,1863040,192
8295,360,READ,1875328,192
8296,360,READ,1887616,192
8297,360,READ,1899904,192
8298,360,READ,1912192,192
8299,360,READ,1924480,192
8300,360,READ,1936768,192
8301,360,READ,1949056,192
8302,360,READ,1961344,192
8303,360,READ,1973632,192
8304,360,READ,1985920,192
8305,360,READ,1998208,192
8306,360,READ,2010496,192
8307,360,READ,2022784,192
8308,360,READ,2035072,192
8309,360,READ,2047360,192
8310,360,READ,2059648,192
8311,360,READ,2071936,192
8312,360,READ,2084224,192
8313,360,READ,2096512,192
8314,360,READ,2108800,192
8315,360,READ,2121088,192
8316,360,READ,2133376,192
8317,360,READ,2145664,192
8318,360,READ,2157952,192
8319,360,READ,2170240,192
8320,360,READ,2182528,192
8321,360,READ,2194816,192
8322,360,READ,2207104,192
8323,360,READ,2219392,192
8324,360,READ,2231680,192
8325,360,READ,2243968,192
8326,360,READ,2256256,192
8327,360,READ,2268544,192
8328,360,READ,2280832,192
8329,360,READ,2293120,192
8330,360,READ,2305408,192
8331,360,READ,2317696,192
8332,360,READ,2329984,192
8333,360,READ,2342272,192
8334,360,READ,2354560,192
8335,360,READ,2366848,192
8336,360,READ,2379136,192
8337,360,READ,2391424,192
8338,360,READ,2403712,192
8339,360,READ,2416000,192
8340,360,READ,2428288,192
8341,360,READ,2440576,192
8342,360,READ,2452864,192
8343,360,READ,2465152,192
8344,360,READ,2477440,192
8345,360,READ,2489728,192
8346,360,READ,2502016,192
8347,360,READ,2514304,192
8348,360,READ,2526592,192
8349,360,READ,2538880,192
8350,360,READ,2551168,192
8351,360,READ,2563456,192
8352,360,READ,2575744,192
8353,360,READ,2588032,192
8354,360,READ,2600320,192
8355,360,READ,2612608,192
8356,360,READ,2624896,192
8357,360,READ,2637184,192
8358,360,READ,2649472,192
8359,360,READ,2661760,192
8360,360,READ,2674048,192
8361,47630,READ,4244352,192
8362,760,READ,4256640,192
8363,760,READ,4268928,192
8364,2360,READ,4281216,192
8365,760,READ,4293504,192
8366,3160,READ,4305792,192
8367,1560,READ,4318080,192
8368,3960,READ,4330368,192
8369,2360,READ,4342656,192
8370,760,READ,4354944,192
8371,3160,READ,4367232,192
8372,1560,READ,4379520,192
8373,3960,READ,4391808,192
8374,2360,READ,4404096,192
8375,760,READ,4416384,192
8376,3160,READ,4428672,192
8377,1560,READ,4440960,192
8378,3960,READ,4453248,192
8379,2360,READ,4465536,192
8380,760,READ,4477824,192
8381,3160,READ,4490112,192
8382,1560,READ,4502400,192
8383,3960,READ,4514688,192
8384,2360,READ,4526976,192
8385,760,READ,4539264,192
8386,3160,READ,4551552,192
8387,1560,READ,4563840,192
8388,3960,READ,4576128,192
8389,2360,READ,4588416,192
8390,760,READ,4600704,192
8391,3160,READ,4612992,192
8392,1560,READ,4625280,192
8393,3960,READ,4637568,192
8394,2360,READ,4649856,192
8395,760,READ,4662144,192
8396,3160,READ,4674432,192
8397,1560,READ,4686720,192
8398,3960,READ,4699008,192
8399,2360,READ,4711296,192
8400,760,READ,4723584,192
8401,3160,READ,4735872,192
8402,1560,READ,4748160,192
8403,3960,READ,4760448,192
8404,2360,READ,4772736,192
8405,760,READ,4785024,192
8406,3160,READ,4797312,192
8407,1560,READ,4809600,192
8408,3960,READ,4821888,192
8409,2360,READ,4834176,192
8410,760,READ,4846464,192
8411,3160,READ,4858752,192
8412,1560,READ,4871040,192
8413,3960,READ,4883328,192
8414,2360,READ,4895616,192
8415,760,READ,4907904,192
8416,3160,READ,4920192,192
8417,1560,READ,4932480,192
8418,3960,READ,4944768,192
8419,2360,READ,4957056,192
8420,760,READ,4969344,192
8421,3160,READ,4981632,192
8422,1560,READ,4993920,192
8423,3960,READ,5006208,192
8424,2360,READ,5018496,192
8425,760,READ,5030784,192
8426,3160,READ,5043072,192
8427,1560,READ,5055360,192
8428,3960,READ,5067648,192
8429,2360,READ,5079936,192
8430,760,READ,5092224,192
8431,3160,READ,5104512,192
8432,1560,READ,5116800,192
8433,3960,READ,5129088,192
8434,2360,READ,5141376,192
8435,760,READ,5153664,192
8436,3160,READ,5165952,192
8437,180,READ,5996800,192
8438,760,READ,6009088,192
8439,760,READ,6021376,192
8440,360,READ,6033664,192
8441,360,READ,6045952,192
8442,360,READ,6058240,192
8443,360,READ,6070528,192
8444,360,READ,6082816,192
8445,360,READ,6095104,192
8446,360,READ,6107392,192
8447,360,READ,6119680,192
8448,360,READ,6131968,192
8449,360,READ,6144256,192
8450,360,READ,6156544,192
8451,360,READ,6168832,192
8452,360,READ,6181120,192
8453,360,READ,6193408,192
8454,360,READ,6205696,192
8455,360,READ,6217984,192
8456,360,READ,6230272,192
8457,360,READ,6242560,192
8458,360,READ,6254848,192
8459,360,READ,6267136,192
8460,360,READ,6279424,192
8461,360,READ,6291712,192
8462,360,READ,6304000,192
8463,360,READ,6316288,192
8464,360,READ,6328576,192
8465,360,READ,6340864,192
8466,360,READ,6353152,192
8467,360,READ,6365440,192
8468,360,READ,6377728,192
8469,360,READ,6390016,192
8470,360,READ,6402304,192
8471,360,READ,6414592,192
8472,360,READ,6426880,192
8473,360,READ,6439168,192
8474,360,READ,6451456,192
8475,360,READ,6463744,192
8476,360,READ,6476032,192
8477,360,READ,6488320,192
8478,360,READ,6500608,192
8479,360,READ,6512896,192
8480,360,READ,6525184,192
8481,360,READ,6537472,192
8482,360,READ,6549760,192
8483,360,READ,6562048,192
8484,360,READ,6574336,192
8485,360,READ,6586624,192
8486,360,READ,6598912,192
8487,360,READ,6611200,192
8488,360,READ,6623488,192
8489,360,READ,6635776,192
8490,360,READ,6648064,192
8491,360,READ,6660352,192
8492,360,READ,6672640,192
8493,360,READ,6684928,192
8494,360,READ,6697216,192
8495,360,READ,6709504,192
8496,360,READ,6721792,192
8497,360,READ,6734080,192
8498,360,READ,6746368,192
8499,360,READ,6758656,192
8500,360,READ,6770944,192
8501,360,READ,6783232,192
8502,360,READ,6795520,192
8503,360,READ,6807808,192
8504,360,READ,6820096,192
8505,360,READ,6832384,192
8506,360,READ,6844672,192
8507,360,READ,6856960,192
8508,360,READ,6869248,192
8509,360,READ,6881536,192
8510,360,READ,6893824,192
8511,360,READ,6906112,192
8512,360,READ,6918400,192
8513,47630,READ,8488704,192
8514,760,READ,8500992,192
8515,760,READ,8513280,192
8516,2360,READ,8525568,192
8517,760,READ,8537856,192
8518,3160,READ,8550144,192
8519,1560,READ,8562432,192
8520,3960,READ,8574720,192
8521,2360,READ,8587008,192
8522,760,READ,8599296,192
8523,3160,READ,8611584,192
8524,1560,READ,8623872,192
8525,3960,READ,8636160,192
8526,2360,READ,8648448,192
8527,760,READ,8660736,192
8528,3160,READ,8673024,192
8529,1560,READ,8685312,192
8530,3960,READ,8697600,192
8531,2360,READ,8709888,192
8532,760,READ,8722176,192
8533,3160,READ,8734464,192
8534,1560,READ,8746752,192
8535,3960,READ,8759040,192
8536,2360,READ,8771328,192
8537,760,READ,8783616,192
8538,3160,READ,8795904,192
8539,1560,READ,8808192,192
8540,3960,READ,8820480,192
8541,2360,READ,8832768,192
8542,760,READ,8845056,192
8543,3160,READ,8857344,192
8544,1560,READ,8869632,192
8545,3960,READ,8881920,192
8546,2360,READ,8894208,192
8547,760,READ,8906496,192
8548,3160,READ,8918784,192
8549,1560,READ,8931072,192
8550,3960,READ,8943360,192
8551,2360,READ,8955648,192
8552,760,READ,8967936,192
8553,3160,READ,8980224,192
8554,1560,READ,8992512,192
8555,3960,READ,9004800,192
8556,2360,READ,9017088,192
8557,760,READ,9029376,192
8558,3160,READ,9041664,192
8559,1560,READ,9053952,192
8560,3960,READ,9066240,192
8561,2360,READ,9078528,192
8562,760,READ,9090816,192
8563,3160,READ,9103104,192
8564,1560,READ,9115392,192
8565,3960,READ,9127680,192
8566,2360,READ,9139968,192
8567,760,READ,9152256,192
8568,3160,READ,9164544,192
8569,1560,READ,9176832,192
8570,3960,READ,9189120,192
8571,2360,READ,9201408,192
8572,760,READ,9213696,192
8573,3160,READ,9225984,192
8574,1560,READ,9238272,192
8575,3960,READ,9250560,192
8576,2360,READ,9262848,192
8577,760,READ,9275136,192
8578,3160,READ,9287424,192
8579,1560,READ,9299712,192
8580,3960,READ,9312000,192
8581,2360,READ,9324288,192
8582,760,READ,9336576,192
8583,3160,READ,9348864,192
8584,1560,READ,9361152,192
8585,3960,READ,9373440,192
8586,2360,READ,9385728,192
8587,760,READ,9398016,192
8588,3160,READ,9410304,192
8589,180,READ,10241152,192
8590,760,READ,10253440,192
8591,760,READ,10265728,192
8592,360,READ,10278016,192
8593,360,READ,10290304,192
8594,360,READ,10302592,192
8595,360,READ,10314880,192
8596,360,READ,10327168,192
8597,360,READ,10339456,192
8598,360,READ,10351744,192
8599,360,READ,10364032,192
8600,360,READ,10376320,192
8601,360,READ,10388608,192
8602,360,READ,10400896,192
8603,360,READ,10413184,192
8604,360,READ,10425472,192
8605,360,READ,10437760,192
8606,360,READ,10450048,192
8607,360,READ,10462336,192
8608,360,READ,10474624,192
8609,360,READ,10486912,192
8610,360,READ,10499200,192
8611,360,READ,10511488,192
8612,360,READ,10523776,192
8613,360,READ,10536064,192
8614,360,READ,10548352,192
8615,360,READ,10560640,192
8616,360,READ,10572928,192
8617,360,READ,10585216,192
8618,360,READ,10597504,192
8619,360,READ,10609792,192
8620,360,READ,10622080,192
8621,360,READ,10634368,192
8622,360,READ,10646656,192
8623,360,READ,10658944,192
8624,360,READ,10671232,192
8625,360,READ,10683520,192
8626,360,READ,10695808,192
8627,360,READ,10708096,192
8628,360,READ,10720384,192
8629,360,READ,10732672,192
8630,360,READ,10744960,192
8631,360,READ,10757248,192
8632,360,READ,10769536,192
8633,360,READ,10781824,192
8634,360,READ,10794112,192
8635,360,READ,10806400,192
8636,360,READ,10818688,192
8637,360,READ,10830976,192
8638,360,READ,10843264,192
8639,360,READ,10855552,192
8640,360,READ,10867840,192
8641,360,READ,10880128,192
8642,360,READ,10892416,192
8643,360,READ,10904704,192
8644,360,READ,10916992,192
8645,360,READ,10929280,192
8646,360,READ,10941568,192
8647,360,READ,10953856,192
8648,360,READ,10966144,192
8649,360,READ,10978432,192
8650,360,READ,10990720,192
8651,360,READ,11003008,192
8652,360,READ,11015296,192
8653,360,READ,11027584,192
8654,360,READ,11039872,192
8655,360,READ,11052160,192
8656,360,READ,11064448,192
8657,360,READ,11076736,192
8658,360,READ,11089024,192
8659,360,READ,11101312,192
8660,360,READ,11113600,192
8661,360,READ,11125888,192
8662,360,READ,11138176,192
8663,360,READ,11150464,192
8664,360,READ,11162752,192
8665,47630,READ,12733056,192
8666,760,READ,12745344,192
8667,760,READ,12757632,192
8668,2360,READ,12769920,192
8669,760,READ,12782208,192
8670,3160,READ,12794496,192
8671,1560,READ,12806784,192
8672,3960,READ,12819072,192
8673,2360,READ,12831360,192
8674,760,READ,12843648,192
8675,3160,READ,12855936,192
8676,1560,READ,12868224,192
8677,3960,READ,12880512,192
8678,2360,READ,12892800,192
8679,760,READ,12905088,192
8680,3160,READ,12917376,192
8681,1560,READ,12929664,192
8682,3960,READ,12941952,192
8683,2360,READ,12954240,192
8684,760,READ,12966528,192
8685,3160,READ,12978816,192
8686,1560,READ,12991104,192
8687,3960,READ,13003392,192
8688,2360,READ,13015680,192
8689,760,READ,13027968,192
8690,3160,READ,13040256,192
8691,1560,READ,13052544,192
8692,3960,READ,13064832,192
8693,2360,READ,13077120,192
8694,760,READ,13089408,192
8695,3160,READ,13101696,192
8696,1560,READ,13113984,192
8697,3960,READ,13126272,192
8698,2360,READ,13138560,192
8699,760,READ,13150848,192
8700,3160,READ,13163136,192
8701,1560,READ,13175424,192
8702,3960,READ,13187712,192
8703,2360,READ,13200000,192
8704,760,READ,13212288,192
8705,3160,READ,13224576,192
8706,1560,READ,13236864,192
8707,3960,READ,13249152,192
8708,2360,READ,13261440,192
8709,760,READ,13273728,192
8710,3160,READ,13286016,192
8711,1560,READ,13298304,192
8712,3960,READ,13310592,192
8713,2360,READ,13322880,192
8714,760,READ,13335168,192
8715,3160,READ,13347456,192
8716,1560,READ,13359744,192
